log_Teff,LogL_lsun,Age_gyr,Step,Log_g,Mass_msun,feh,Mass_input,Metallicity_input,Z_used,Age_input
3.5406398065560674,-1.9344309511307074,4.0,294.2237183747653,4.9668962813607545,0.3000000000000002,0.02506839321078103,0.30000000000000016,0.0,0.022917651,4.0
3.540795276152304,-1.931806353382733,4.0,294.24669728975596,4.966142949715794,0.30100000000000016,0.025062450497204906,0.30100000000000016,0.0,0.022917651,4.0
3.5409506351866433,-1.929179489941536,4.0,294.27068464736874,4.965386910125285,0.30200000000000016,0.02505643649670365,0.30200000000000016,0.0,0.022917651,4.0
3.5411058811080065,-1.92655030852906,4.0,294.29570371616444,4.964628100106752,0.30300000000000016,0.025050349564420038,0.30300000000000016,0.0,0.022917651,4.0
3.5412610112862226,-1.9239187552464485,4.0,294.3217784861094,4.963866455240539,0.30400000000000016,0.02504418800450057,0.30400000000000016,0.0,0.022917651,4.0
3.5414160230089404,-1.9212847745107386,4.0,294.3489336967526,4.963101909094162,0.30500000000000016,0.025037950068103693,0.30500000000000016,0.0,0.022917651,4.0
3.541570913478391,-1.9186483089885706,4.0,294.3771948667315,4.962334393143065,0.30600000000000016,0.025031633951313973,0.30600000000000016,0.0,0.022917651,4.0
3.5417256798079997,-1.916009299526735,4.0,294.4065883246846,4.961563836687621,0.3070000000000001,0.02502523779295693,0.30700000000000016,0.0,0.022917651,4.0
3.541880319018836,-1.9133676850793895,4.0,294.43714124164643,4.960790166766136,0.3080000000000002,0.025018759672308995,0.30800000000000016,0.0,0.022917651,4.0
3.542034737570189,-1.9107319739260855,4.0,294.47112497382824,4.9600215172446465,0.30900000000000016,0.025011919436075666,0.30900000000000016,0.0,0.022917651,4.0
3.5421888413639806,-1.9081134000094733,4.0,294.5111287610596,4.959268745359569,0.3100000000000002,0.025004355414308746,0.31000000000000016,0.0,0.022917651,4.0
3.5423428474109637,-1.9054925441338355,4.0,294.5518932941982,4.958513300533042,0.31100000000000017,0.02499669768454884,0.31100000000000017,0.0,0.022917651,4.0
3.5424967534251963,-1.9028693529324388,4.0,294.59343636432783,4.957755120254673,0.3120000000000001,0.024988944055306307,0.31200000000000017,0.0,0.022917651,4.0
3.542650557048896,-1.9002437713614035,4.0,294.6357763216496,4.956994140049568,0.31300000000000017,0.02498109226622003,0.31300000000000017,0.0,0.022917651,4.0
3.5428042558495956,-1.8976157426332974,4.0,294.67893209761894,4.956230293400547,0.31400000000000017,0.024973139985330378,0.31400000000000017,0.0,0.022917651,4.0
3.542957847317162,-1.8949852081475496,4.0,294.72292322814513,4.955463511666631,0.3150000000000002,0.024965084806221744,0.31500000000000017,0.0,0.022917651,4.0
3.543111328860675,-1.8923521074175065,4.0,294.76776987790885,4.954693723997608,0.3160000000000002,0.024956924245026994,0.31600000000000017,0.0,0.022917651,4.0
3.543264697805145,-1.889716377993932,4.0,294.81349286586396,4.953920857244422,0.31700000000000017,0.024948655737286208,0.31700000000000017,0.0,0.022917651,4.0
3.543417951388081,-1.8870779553847628,4.0,294.8601136919909,4.953144835865177,0.31800000000000017,0.02494027663465124,0.31800000000000017,0.0,0.022917651,4.0
3.5435710867558785,-1.8844367729708833,4.0,294.9076545653731,4.952365581826484,0.3190000000000002,0.02493178420142727,0.3190000000000002,0.0,0.022917651,4.0
3.5437241009600373,-1.88179276191771,4.0,294.95613843367437,4.951583014499897,0.3200000000000002,0.02492317561094182,0.3200000000000002,0.0,0.022917651,4.0
3.543876990953177,-1.8791458510823194,4.0,295.0055890140987,4.950797050553127,0.32100000000000023,0.024914447941731158,0.3210000000000002,0.0,0.022917651,4.0
3.5440297535848626,-1.8764959669158692,4.0,295.0560308259208,4.950007603835744,0.32200000000000023,0.02490559817353318,0.3220000000000002,0.0,0.022917651,4.0
3.544182385597209,-1.873843033361028,4.0,295.10748922468105,4.949214585259035,0.32300000000000023,0.02489662318307535,0.3230000000000002,0.0,0.022917651,4.0
3.5443348836202597,-1.871186971744109,4.0,295.15999043814435,4.9484179026696555,0.3240000000000002,0.024887519739645318,0.3240000000000002,0.0,0.022917651,4.0
3.544487244167128,-1.8685277006615935,4.0,295.2135616041311,4.9476174607167085,0.3250000000000002,0.024878284500430888,0.3250000000000002,0.0,0.022917651,4.0
3.5446393955927844,-1.865889552035274,4.0,295.26872166475937,4.946837304727443,0.3260000000000002,0.024868136422780757,0.3260000000000002,0.0,0.022917651,4.0
3.5447913877779436,-1.863269704172088,4.0,295.3247406854504,4.946074812550388,0.3270000000000002,0.024857163785571016,0.3270000000000002,0.0,0.022917651,4.0
3.544943288757357,-1.860647816820054,4.0,295.3810106281549,4.945309916090243,0.32800000000000024,0.0248460105416255,0.3280000000000002,0.0,0.022917651,4.0
3.54509509661819,-1.858023847205554,4.0,295.43753675538846,4.94454256492266,0.32900000000000024,0.02483467290313074,0.3290000000000002,0.0,0.022917651,4.0
3.545246809393745,-1.8553977513504452,4.0,295.4943244778619,4.943772707203327,0.3300000000000002,0.024823146975606565,0.3300000000000002,0.0,0.022917651,4.0
3.5453984250615482,-1.852769484029358,4.0,295.55137935973437,4.943000289617612,0.3310000000000001,0.02481142875412478,0.3310000000000002,0.0,0.022917651,4.0
3.5455499415413576,-1.850138998725166,4.0,295.6087071240925,4.94222525732808,0.33200000000000024,0.024799514119365818,0.3320000000000002,0.0,0.022917651,4.0
3.5457013566930877,-1.8475062475825352,4.0,295.6663136586648,4.941447553919726,0.33300000000000024,0.0247873988335052,0.3330000000000002,0.0,0.022917651,4.0
3.545852668314639,-1.844871181359451,4.0,295.72420502178556,4.940667121342838,0.3340000000000002,0.024775078535921206,0.3340000000000002,0.0,0.022917651,4.0
3.5460038741396414,-1.8422337493766288,4.0,295.7823874486194,4.939883899853355,0.33500000000000024,0.02476254873871466,0.3350000000000002,0.0,0.022917651,4.0
3.5461549718350818,-1.8395938994646859,4.0,295.8408673576597,4.939097827950588,0.3360000000000002,0.02474980482203106,0.3360000000000002,0.0,0.022917651,4.0
3.5463059589988486,-1.836951577908974,4.0,295.8996513575175,4.938308842312192,0.3370000000000002,0.024736842029174918,0.3370000000000002,0.0,0.022917651,4.0
3.5464568331571447,-1.8343067293919364,4.0,295.9587462540119,4.937516877726205,0.3380000000000002,0.024723655461505383,0.3380000000000002,0.0,0.022917651,4.0
3.5466075917617994,-1.8316592969328678,4.0,296.0181590575827,4.9367218670200375,0.3390000000000002,0.024710240073101682,0.3390000000000002,0.0,0.022917651,4.0
3.5467582321874476,-1.8290092218249367,4.0,296.0778969910376,4.935923740986232,0.3400000000000002,0.024696590665186143,0.3400000000000002,0.0,0.022917651,4.0
3.5469087517285884,-1.826356443569326,4.0,296.13796749765595,4.935122428304818,0.34100000000000025,0.024682701880291882,0.3410000000000002,0.0,0.022917651,4.0
3.5470595391248976,-1.823729739804378,4.0,296.1926376802309,4.934348261371811,0.3420000000000002,0.024667644410988752,0.3420000000000002,0.0,0.022917651,4.0
3.5472104591283715,-1.8211168567980636,4.0,296.24351155484857,4.933588445491739,0.3430000000000002,0.02465182303370543,0.3430000000000002,0.0,0.022917651,4.0
3.5473613064009735,-1.8185022232071573,4.0,296.29348975096866,4.9328265880651045,0.34400000000000014,0.024635734606894163,0.3440000000000002,0.0,0.022917651,4.0
3.547512079563939,-1.8158858058456981,4.0,296.34255528914815,4.932062650390158,0.34500000000000014,0.024619374068077456,0.3450000000000002,0.0,0.022917651,4.0
3.5476627772034335,-1.81326757068358,4.0,296.39069075804093,4.931296592780704,0.34600000000000025,0.02460273622600442,0.3460000000000002,0.0,0.022917651,4.0
3.547813397869425,-1.8106474828195382,4.0,296.4378783005766,4.930528374534591,0.34700000000000014,0.024585815756530075,0.3470000000000002,0.0,0.022917651,4.0
3.5479639400745264,-1.8080255064530946,4.0,296.48409959960617,4.929757953900997,0.3480000000000002,0.024568607198335413,0.3480000000000002,0.0,0.022917651,4.0
3.5481144022927773,-1.805401604855408,4.0,296.5293358629886,4.928985288046439,0.3490000000000002,0.024551104948480982,0.3490000000000002,0.0,0.022917651,4.0
3.548264782958391,-1.802775740338989,4.0,296.5735678080939,4.928210333019447,0.3500000000000002,0.02453330325778639,0.3500000000000002,0.0,0.022917651,4.0
3.548415080464442,-1.800147874226213,4.0,296.61677564569504,4.927433043713848,0.3510000000000002,0.0245151962260277,0.3510000000000002,0.0,0.022917651,4.0
3.54856529316151,-1.7975179668165926,4.0,296.65893906322157,4.926653373830599,0.3520000000000002,0.024496777796944345,0.3520000000000002,0.0,0.022917651,4.0
3.548715419356263,-1.7948859773527388,4.0,296.70003720734394,4.925871275838085,0.35300000000000015,0.02447804175304665,0.3530000000000002,0.0,0.022917651,4.0
3.548865457309988,-1.7922518639849532,4.0,296.74004866585784,4.925086700930836,0.3540000000000002,0.024458981710214576,0.3540000000000002,0.0,0.022917651,4.0
3.549015405237058,-1.7896155837343888,4.0,296.7789514488356,4.924299598986558,0.3550000000000002,0.024439591112077916,0.3550000000000002,0.0,0.022917651,4.0
3.549165261303343,-1.786977092454711,4.0,296.8167229690093,4.923509918521419,0.35600000000000026,0.024419863224167487,0.3560000000000002,0.0,0.022917651,4.0
3.549315128518088,-1.7843428736569427,4.0,296.85103953961334,4.922724555198445,0.35700000000000026,0.02439958463886135,0.3570000000000002,0.0,0.022917651,4.0
3.549466101906918,-1.781779426886927,4.0,296.8581353317219,4.922014389851877,0.35800000000000026,0.024376689311216004,0.3580000000000002,0.0,0.022917651,4.0
3.549617066971456,-1.7792159423973946,4.0,296.8626871163894,4.921304153486398,0.3590000000000002,0.024353451151544386,0.3590000000000002,0.0,0.022917651,4.0
3.549768023654476,-1.7766524199290394,4.0,296.86467740463956,4.920593845613782,0.36000000000000015,0.02432986780302116,0.3600000000000002,0.0,0.022917651,4.0
3.5499189718982294,-1.7740888592201747,4.0,296.86408854682236,4.919883465741317,0.3610000000000002,0.024305936887168495,0.3610000000000002,0.0,0.022917651,4.0
3.5500699116444303,-1.7715252600067017,4.0,296.86090273076417,4.919173013371759,0.3620000000000002,0.024281656003606794,0.3620000000000002,0.0,0.022917651,4.0
3.550220842834258,-1.7689616220220856,4.0,296.855101979893,4.918462488003268,0.36300000000000027,0.024257022729802027,0.3630000000000002,0.0,0.022917651,4.0
3.5503717654083458,-1.766397944997325,4.0,296.8466681513375,4.917751889129366,0.3640000000000002,0.02423203462080957,0.3640000000000002,0.0,0.022917651,4.0
3.5505226793067792,-1.7638342286609254,4.0,296.8355829339995,4.917041216238877,0.3650000000000002,0.024206689209014406,0.3650000000000002,0.0,0.022917651,4.0
3.550673584469085,-1.7612704727388677,4.0,296.8218278465993,4.916330468815875,0.36600000000000027,0.02418098400386781,0.3660000000000002,0.0,0.022917651,4.0
3.5508244808342257,-1.7587066769545814,4.0,296.8053842356946,4.9156196463396284,0.36700000000000016,0.024154916491620253,0.3670000000000002,0.0,0.022917651,4.0
3.5509753683405965,-1.7561428410289128,4.0,296.78623327367046,4.914908748284542,0.36800000000000027,0.024128484135050653,0.3680000000000002,0.0,0.022917651,4.0
3.5511262469260143,-1.7535789646800957,4.0,296.76435595670205,4.914197774120101,0.3690000000000002,0.02410168437319175,0.3690000000000002,0.0,0.022917651,4.0
3.5512771165277126,-1.7510150476237212,4.0,296.73973310268843,4.913486723310816,0.3700000000000003,0.02407451462105166,0.3700000000000002,0.0,0.022917651,4.0
3.551427977082335,-1.7484510895727043,4.0,296.7123453491568,4.912775595316162,0.37100000000000016,0.02404697226933151,0.3710000000000002,0.0,0.022917651,4.0
3.5515788285259293,-1.7458870902372572,4.0,296.6821731511376,4.912064389590517,0.3720000000000002,0.02401905468413903,0.3720000000000002,0.0,0.022917651,4.0
3.5517296707939363,-1.7433230493248513,4.0,296.64919677900934,4.911353105583106,0.3730000000000002,0.023990759206698152,0.3730000000000002,0.0,0.022917651,4.0
3.5518805038211876,-1.7407589665401892,4.0,296.6133963163127,4.910641742737937,0.3740000000000002,0.023962083153054422,0.3740000000000002,0.0,0.022917651,4.0
3.5520313275418967,-1.738194841585171,4.0,296.57475165753374,4.909930300493743,0.3750000000000002,0.02393302381377627,0.3750000000000002,0.0,0.022917651,4.0
3.552182141889648,-1.7356306741588587,4.0,296.5332425058554,4.909218778283916,0.3760000000000002,0.023903578453651982,0.3760000000000002,0.0,0.022917651,4.0
3.5523331690891307,-1.7330950126802993,4.0,296.48442194366083,4.908536613244101,0.3770000000000003,0.023873078762553908,0.3770000000000002,0.0,0.022917651,4.0
3.5524846238998906,-1.7306140760342994,4.0,296.42457701823633,4.9079108831432805,0.37800000000000017,0.023840999273560832,0.3780000000000002,0.0,0.022917651,4.0
3.552636093629574,-1.7281342026899527,4.0,296.3622178059534,4.907286276029816,0.3790000000000002,0.02380863488467773,0.3790000000000002,0.0,0.022917651,4.0
3.552787578172043,-1.7256553850826115,4.0,296.297362194203,4.906662783914441,0.3800000000000002,0.02377598762276791,0.3800000000000002,0.0,0.022917651,4.0
3.552939077422164,-1.7231776157192153,4.0,296.230027901103,4.906040398883489,0.3810000000000002,0.0237430594955139,0.3810000000000002,0.0,0.022917651,4.0
3.553090591275796,-1.7207008871774452,4.0,296.1602324774953,4.9054191130980085,0.38200000000000023,0.0237098524916438,0.38200000000000023,0.0,0.022917651,4.0
3.5532421196297803,-1.7182251921048912,4.0,296.08799330891486,4.904798918792882,0.38300000000000023,0.023676368581154385,0.38300000000000023,0.0,0.022917651,4.0
3.553393662381925,-1.7157505232182308,4.0,296.0133276175322,4.904179808275954,0.38400000000000023,0.023642609715531206,0.38400000000000023,0.0,0.022917651,4.0
3.553545219430998,-1.713276873302419,4.0,295.9362524640667,4.903561773927185,0.38500000000000023,0.023608577827965428,0.38500000000000023,0.0,0.022917651,4.0
3.553696790676714,-1.710804235209892,4.0,295.85678474967517,4.902944808197798,0.38600000000000023,0.023574274833567742,0.38600000000000023,0.0,0.022917651,4.0
3.553848376019723,-1.7083326018597775,4.0,295.7749412178123,4.902328903609455,0.3870000000000003,0.023539702629579263,0.38700000000000023,0.0,0.022917651,4.0
3.553999975361599,-1.7058619662371202,4.0,295.6907384560656,4.901714052753435,0.3880000000000002,0.02350486309557944,0.38800000000000023,0.0,0.022917651,4.0
3.5541515886048325,-1.7033923213921167,4.0,295.6041928979655,4.901100248289825,0.38900000000000023,0.0234697580936911,0.38900000000000023,0.0,0.022917651,4.0
3.5543032156528156,-1.7009236604393607,4.0,295.5153208247691,4.9004874829467235,0.39000000000000024,0.023434389468782655,0.39000000000000024,0.0,0.022917651,4.0
3.554454856409833,-1.6984559765570975,4.0,295.42413836722034,4.899875749519455,0.3910000000000003,0.023398759048667478,0.39100000000000024,0.0,0.022917651,4.0
3.554606510781053,-1.6959892629864919,4.0,295.3306615072849,4.8992650408697935,0.39200000000000024,0.023362868644300542,0.39200000000000024,0.0,0.022917651,4.0
3.5547581786725186,-1.6935235130309045,4.0,295.23490607986173,4.8986553499252015,0.3930000000000003,0.023326720049972313,0.39300000000000024,0.0,0.022917651,4.0
3.5549098599911324,-1.6910587200551759,4.0,295.1368877744706,4.898046669678072,0.39400000000000024,0.023290315043500015,0.39400000000000024,0.0,0.022917651,4.0
3.555061554644651,-1.6885948774849247,4.0,295.036622136917,4.897438993184988,0.39500000000000024,0.023253655386416244,0.39500000000000024,0.0,0.022917651,4.0
3.5552132625416726,-1.686131978805853,4.0,294.93412457093353,4.896832313565987,0.39600000000000024,0.023216742824154993,0.39600000000000024,0.0,0.022917651,4.0
3.5553649835916326,-1.6836700175630612,4.0,294.82941033979967,4.896226624003842,0.39700000000000024,0.023179579086235143,0.39700000000000024,0.0,0.022917651,4.0
3.5555167177047857,-1.6812089873603713,4.0,294.72249456793827,4.89562191774334,0.3980000000000003,0.023142165886441437,0.39800000000000024,0.0,0.022917651,4.0
3.5556684647922046,-1.6787488818596634,4.0,294.6133922424916,4.895018188090589,0.39900000000000024,0.023104504923003012,0.39900000000000024,0.0,0.022917651,4.0
3.555820224765765,-1.6762896947802162,4.0,294.5021182148756,4.894415428412314,0.40000000000000024,0.023066597878769492,0.40000000000000024,0.0,0.022917651,4.0
3.5560432304284615,-1.673656654848984,4.0,294.56291515209296,4.893643511134592,0.40100000000000025,0.02306472238281041,0.40100000000000025,0.0,0.022917651,4.0
3.5562662099422817,-1.6710238789599863,4.0,294.622837161712,4.892871753301608,0.40200000000000025,0.023062853635856,0.40200000000000025,0.0,0.022917651,4.0
3.556489162978859,-1.6683913704289484,4.0,294.6818732567807,4.892100156915596,0.40300000000000025,0.02306099172265728,0.40300000000000025,0.0,0.022917651,4.0
3.556712089204306,-1.6657591326273442,4.0,294.7400122656143,4.891328724012458,0.4040000000000003,0.023059136729390226,0.40400000000000025,0.0,0.022917651,4.0
3.556934988279098,-1.6631271689835763,4.0,294.79724282789726,4.89055745666247,0.40500000000000025,0.0230572887436859,0.40500000000000025,0.0,0.022917651,4.0
3.5571578598579543,-1.6604954829841794,4.0,294.8535533906845,4.889786356971015,0.4060000000000003,0.02305544785466125,0.40600000000000025,0.0,0.022917651,4.0
3.5573807035897125,-1.657864078175058,4.0,294.90893220430115,4.889015427079327,0.40700000000000025,0.023053614152950753,0.40700000000000025,0.0,0.022917651,4.0
3.5576035191172064,-1.6552329581627574,4.0,294.9633673181377,4.888244669165252,0.40800000000000025,0.023051787730738866,0.40800000000000025,0.0,0.022917651,4.0
3.557826306077134,-1.652602126615764,4.0,295.0168465763356,4.88747408544405,0.40900000000000025,0.023049968681793282,0.40900000000000025,0.0,0.022917651,4.0
3.5580490640999294,-1.6499715872658418,4.0,295.06935761336223,4.886703678169185,0.41000000000000036,0.02304815710149908,0.41000000000000025,0.0,0.022917651,4.0
3.558271792809622,-1.6473413439094011,4.0,295.1208878494705,4.885933449633159,0.41100000000000025,0.023046353086893748,0.41100000000000025,0.0,0.022917651,4.0
3.5584944918237005,-1.6447114004089056,4.0,295.17142448603965,4.885163402168362,0.41200000000000025,0.023044556736703102,0.41200000000000025,0.0,0.022917651,4.0
3.5587171607529697,-1.642081760694316,4.0,295.220954500795,4.884393538147947,0.4130000000000003,0.023042768151378203,0.41300000000000026,0.0,0.022917651,4.0
3.558939799201403,-1.639452428764569,4.0,295.2694646429004,4.883623859986708,0.41400000000000026,0.023040987433133167,0.41400000000000026,0.0,0.022917651,4.0
3.559162406765993,-1.6368234086890987,4.0,295.31694142792185,4.882854370142023,0.41500000000000026,0.023039214685984036,0.41500000000000026,0.0,0.022917651,4.0
3.559384983036595,-1.634194704609396,4.0,295.3633711326572,4.882085071114772,0.4160000000000003,0.023037450015788653,0.41600000000000026,0.0,0.022917651,4.0
3.559607527595771,-1.6315663207406121,4.0,295.40873978982796,4.8813159654503195,0.41700000000000037,0.023035693530287636,0.41700000000000026,0.0,0.022917651,4.0
3.5598300400186234,-1.6289382613732006,4.0,295.4530331826282,4.880547055739504,0.41800000000000026,0.02303394533914639,0.41800000000000026,0.0,0.022917651,4.0
3.5600525198726323,-1.6263105308746102,4.0,295.4962368391278,4.879778344619654,0.41900000000000026,0.023032205553998285,0.41900000000000026,0.0,0.022917651,4.0
3.5602749667174796,-1.6236831336910171,4.0,295.5383360265236,4.879009834775641,0.4200000000000003,0.023030474288489023,0.42000000000000026,0.0,0.022917651,4.0
3.5604973801048736,-1.6210560743491074,4.0,295.57931574523457,4.878241528940955,0.4210000000000003,0.023028751658322175,0.42100000000000026,0.0,0.022917651,4.0
3.5607197595783693,-1.6184293574579083,4.0,295.61916072283617,4.877473429898805,0.42200000000000026,0.023027037781305954,0.42200000000000026,0.0,0.022917651,4.0
3.56094210467318,-1.6158029877106688,4.0,295.65785540782787,4.876705540483259,0.4230000000000003,0.02302533277740132,0.42300000000000026,0.0,0.022917651,4.0
3.5611644149159893,-1.613176969886792,4.0,295.6953839632297,4.875937863580413,0.4240000000000003,0.02302363676877135,0.42400000000000027,0.0,0.022917651,4.0
3.5613866898247473,-1.6105513088538208,4.0,295.73173026000086,4.875170402129582,0.42500000000000027,0.023021949879832027,0.42500000000000027,0.0,0.022917651,4.0
3.561608928908478,-1.6079260095694805,4.0,295.76687787027663,4.874403159124545,0.4260000000000002,0.023020272237304386,0.42600000000000027,0.0,0.022917651,4.0
3.561831131667063,-1.6053010770837746,4.0,295.8008100604152,4.873636137614798,0.4270000000000003,0.02301860397026817,0.42700000000000027,0.0,0.022917651,4.0
3.562053297591036,-1.602676516541145,4.0,295.8335097838501,4.872869340706869,0.4280000000000003,0.023016945210216952,0.42800000000000027,0.0,0.022917651,4.0
3.5622754261613525,-1.6000523331826868,4.0,295.8649596737414,4.8721027715656495,0.4290000000000003,0.023015296091114832,0.42900000000000027,0.0,0.022917651,4.0
3.5624975168491764,-1.5974285323484312,4.0,295.89514203541796,4.871336433415773,0.4300000000000003,0.023013656749454724,0.43000000000000027,0.0,0.022917651,4.0
3.562719569115636,-1.5948051194796902,4.0,295.9240388386059,4.870570329543037,0.4310000000000003,0.023012027324318302,0.43100000000000027,0.0,0.022917651,4.0
3.5629415824115958,-1.5921821001214684,4.0,295.9516317094336,4.86980446329585,0.4320000000000003,0.023010407957437695,0.4320000000000003,0.0,0.022917651,4.0
3.5631635561774013,-1.5895594799249466,4.0,295.9779019222084,4.8690388380867375,0.4330000000000003,0.0230087987932589,0.4330000000000003,0.0,0.022917651,4.0
3.5633854898426325,-1.5869372646500342,4.0,296.0028303909548,4.868273457393885,0.4340000000000004,0.023007199979007055,0.4340000000000003,0.0,0.022917651,4.0
3.563607382825839,-1.5843154601679967,4.0,296.0263976607076,4.867508324762717,0.43500000000000033,0.0230056116647536,0.4350000000000003,0.0,0.022917651,4.0
3.5638292345342792,-1.5816940724641608,4.0,296.04858389855235,4.866743443807539,0.43600000000000033,0.023004034003485413,0.4360000000000003,0.0,0.022917651,4.0
3.5640510443636346,-1.579073107640696,4.0,296.06936888440146,4.865978818213208,0.43700000000000033,0.02300246715117593,0.4370000000000003,0.0,0.022917651,4.0
3.564272811697737,-1.5764525719194822,4.0,296.08873200150117,4.86521445173688,0.43800000000000033,0.02300091126685839,0.4380000000000003,0.0,0.022917651,4.0
3.5644945359082656,-1.5738324716450567,4.0,296.10665222665546,4.864450348209764,0.4390000000000003,0.022999366512701225,0.4390000000000003,0.0,0.022917651,4.0
3.5647162163544555,-1.5712128132876548,4.0,296.1231081201616,4.863686511538986,0.4400000000000002,0.02299783305408574,0.4400000000000003,0.0,0.022917651,4.0
3.5649378523827826,-1.5685936034463368,4.0,296.13807781544347,4.862922945709458,0.44100000000000034,0.022996311059686025,0.4410000000000003,0.0,0.022917651,4.0
