log_Teff,LogL_lsun,Age_gyr,Step,Log_g,Mass_msun,feh,Mass_input,Metallicity_input,Z_used,Age_input
3.5397945323464692,-1.9590147130666233,0.6,276.257323019135,4.988098934101053,0.30000000000000016,0.03267753076351112,0.30000000000000016,0.15,0.03237204247206121,0.6
3.539965774602381,-1.9564452672515196,0.6,276.23228466707155,4.9874638448878175,0.3010000000000001,0.032677069964773126,0.30100000000000016,0.15,0.03237204247206121,0.6
3.540136947952577,-1.953876490300944,0.6,276.20768812220535,4.9868291489137455,0.3020000000000002,0.03267660657119061,0.30200000000000016,0.15,0.03237204247206121,0.6
3.540308050382711,-1.9513084017680584,0.6,276.1835463000483,4.986194857674536,0.30300000000000016,0.03267614050690755,0.30300000000000016,0.15,0.03237204247206121,0.6
3.540479079799148,-1.9487410219756642,0.6,276.15987262448454,4.9855609831183845,0.30400000000000016,0.032675671693082095,0.30400000000000016,0.15,0.03237204247206121,0.6
3.54065003402503,-1.9461743720544469,0.6,276.1366810530319,4.984927537668451,0.30500000000000016,0.03267520004773824,0.30500000000000016,0.15,0.03237204247206121,0.6
3.5408209107960906,-1.943608473983521,0.6,276.1139861036248,4.984294534246709,0.3060000000000001,0.03267472548560851,0.30600000000000016,0.15,0.03237204247206121,0.6
3.5409917077562283,-1.9410433506334466,0.6,276.0918028830264,4.9836619862992295,0.30700000000000016,0.03267424791796711,0.30700000000000016,0.15,0.03237204247206121,0.6
3.5411624224528038,-1.938479025811886,0.6,276.07014711698696,4.983029907823024,0.3080000000000001,0.032673767252452746,0.30800000000000016,0.15,0.03237204247206121,0.6
3.541333052331641,-1.935915524312097,0.6,276.0490351822751,4.982398313394557,0.30900000000000016,0.03267328339288056,0.30900000000000016,0.15,0.03237204247206121,0.6
3.5415035947317217,-1.9333528719644681,0.6,276.0284841407191,4.981767218200043,0.31000000000000016,0.032672796239042144,0.31000000000000016,0.15,0.03237204247206121,0.6
3.541674046879536,-1.9307910956913232,0.6,276.0085117754063,4.98113663806767,0.3110000000000001,0.03267230568649297,0.31100000000000017,0.15,0.03237204247206121,0.6
3.541844405883076,-1.928230223565236,0.6,275.9891366292028,4.980506589501877,0.3120000000000001,0.03267181162632614,0.31200000000000017,0.15,0.03237204247206121,0.6
3.5420146687254426,-1.9256702848711258,0.6,275.9703780457681,4.979877089719867,0.31300000000000017,0.03267131394493148,0.31300000000000017,0.15,0.03237204247206121,0.6
3.5421848322580227,-1.923111310172414,0.6,275.9522562132559,4.979248156690505,0.31400000000000017,0.0326708125237389,0.31400000000000017,0.15,0.03237204247206121,0.6
3.5423548931932287,-1.9205533313815675,0.6,275.9347922109083,4.978619809175781,0.3150000000000002,0.03267030723894472,0.31500000000000017,0.15,0.03237204247206121,0.6
3.54252484809674,-1.917996381835359,0.6,275.91800805876915,4.977992066775067,0.3160000000000002,0.0326697979612197,0.31600000000000017,0.15,0.03237204247206121,0.6
3.542694693379231,-1.915440496375226,0.6,275.9019267707634,4.977364949972362,0.3170000000000002,0.03266928455539729,0.31700000000000017,0.15,0.03237204247206121,0.6
3.542864425287517,-1.9128857114331321,0.6,275.8865724114104,4.976738480186759,0.31800000000000017,0.03266876688014052,0.31800000000000017,0.15,0.03237204247206121,0.6
3.5430340398951055,-1.9103320651233733,0.6,275.8719701564668,4.976112679826436,0.3190000000000002,0.03266824478758586,0.3190000000000002,0.15,0.03237204247206121,0.6
3.543203533092067,-1.907779597340821,0.6,275.8581463578176,4.975487572346403,0.3200000000000002,0.032667718122962076,0.3200000000000002,0.15,0.03237204247206121,0.6
3.5433729005742043,-1.9052283498661284,0.6,275.8451286129696,4.974863182310366,0.3210000000000001,0.03266718672418209,0.3210000000000002,0.15,0.03237204247206121,0.6
3.543542137831432,-1.9026783664784856,0.6,275.83294583952926,4.974239535457005,0.3220000000000002,0.032666650421405555,0.3220000000000002,0.15,0.03237204247206121,0.6
3.543711240135316,-1.9001296930765645,0.6,275.8216283550911,4.97361665877109,0.3230000000000002,0.032666109036569614,0.3230000000000002,0.15,0.03237204247206121,0.6
3.5438802025257026,-1.8975823778083518,0.6,275.8112079629971,4.972994580559809,0.3240000000000002,0.03266556238288526,0.3240000000000002,0.15,0.03237204247206121,0.6
3.544049019796344,-1.8950364712106482,0.6,275.8017180444791,4.972373330534784,0.3250000000000002,0.032665010264296156,0.3250000000000002,0.15,0.03237204247206121,0.6
3.5442176864794455,-1.8924920263590745,0.6,275.793193657745,4.971752939900257,0.3260000000000002,0.032664452474896646,0.3260000000000002,0.15,0.03237204247206121,0.6
3.544386196829033,-1.88994909902953,0.6,275.78567164462527,4.971133441448025,0.32700000000000023,0.032663888798305424,0.3270000000000002,0.15,0.03237204247206121,0.6
3.544554544803034,-1.8874077478721283,0.6,275.7791907454646,4.970514869659689,0.3280000000000002,0.03266331900699071,0.3280000000000002,0.15,0.03237204247206121,0.6
3.5447227240439556,-1.8848680345987547,0.6,275.7737917230092,4.969897260816932,0.3290000000000001,0.03266274286154267,0.3290000000000002,0.15,0.03237204247206121,0.6
3.5448907278580295,-1.8823300241855034,0.6,275.76951749612357,4.969280653120532,0.3300000000000002,0.032662160109888067,0.3300000000000002,0.15,0.03237204247206121,0.6
3.54505854919268,-1.879793785091393,0.6,275.7664132842594,4.968665086818949,0.3310000000000002,0.0326615704864417,0.3310000000000002,0.15,0.03237204247206121,0.6
3.545226180612155,-1.8772593894949061,0.6,275.76452676369746,4.968050604347389,0.3320000000000002,0.03266097371118881,0.3320000000000002,0.15,0.03237204247206121,0.6
3.545393614271148,-1.8747269135500708,0.6,275.76390823669846,4.967437250478366,0.3330000000000002,0.0326603694886916,0.3330000000000002,0.15,0.03237204247206121,0.6
3.5455608418862044,-1.872196437663997,0.6,275.764610814824,4.966825072484871,0.33400000000000024,0.03265975750701255,0.3340000000000002,0.15,0.03237204247206121,0.6
3.545727854704699,-1.8696680467979885,0.6,275.7666906178324,4.966214120317391,0.3350000000000002,0.03265913743654623,0.3350000000000002,0.15,0.03237204247206121,0.6
3.5458946434711462,-1.8671418307946075,0.6,275.77020698971506,4.965604446796211,0.3360000000000002,0.032658508928750496,0.3360000000000002,0.15,0.03237204247206121,0.6
3.54606119839056,-1.8646178847333357,0.6,275.7752227336216,4.964996107820506,0.3370000000000002,0.0326578716147667,0.3370000000000002,0.15,0.03237204247206121,0.6
3.5462275090885593,-1.862096309317791,0.6,275.78180436763046,4.964389162595997,0.33800000000000013,0.03265722510391747,0.3380000000000002,0.15,0.03237204247206121,0.6
3.546393564567888,-1.859577211297816,0.6,275.79002240355265,4.9637836738831025,0.3390000000000002,0.03265656898206924,0.3390000000000002,0.15,0.03237204247206121,0.6
3.546559353160956,-1.8570607039301648,0.6,275.7999516512287,4.9631797082677895,0.3400000000000002,0.032655902809845073,0.3400000000000002,0.15,0.03237204247206121,0.6
3.546724862477971,-1.8545469074819543,0.6,275.8116715510771,4.962577336457561,0.34100000000000014,0.03265522612067144,0.3410000000000002,0.15,0.03237204247206121,0.6
3.546890079350185,-1.8520359497816017,0.6,275.8252665380056,4.961976633605362,0.3420000000000002,0.03265453841864095,0.3420000000000002,0.15,0.03237204247206121,0.6
3.5470549897676986,-1.8495279668225448,0.6,275.84082644018855,4.96137767966452,0.3430000000000002,0.03265383917617021,0.3430000000000002,0.15,0.03237204247206121,0.6
3.5472195788112084,-1.8470231034257445,0.6,275.85844691667273,4.960780559778245,0.3440000000000002,0.03265312783142962,0.3440000000000002,0.15,0.03237204247206121,0.6
3.5473838305770062,-1.844521513967761,0.6,275.8782299382941,4.960185364707682,0.34500000000000014,0.03265240378551888,0.3450000000000002,0.15,0.03237204247206121,0.6
